연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
455,2022-12-12,2022-12-12~2023-01-27,로템에스알에스 주식회사,사무 보조원(일반사업체),계약직,월급,1500000,무관,무관,초대졸,,,서울특별시 영등포구 여의대로 66 15층,중소,서울남부지사,2022-12-12,1588-1519
493,2022-12-09,2022-12-09~2022-12-16,서울대학교병원,의료 보조원,상용직,월급,1780000,무관,무관,무관,,,"서울특별시 종로구 대학로 101 (연건동,서울대학교병원)","공사,공공",서울지역본부,2022-12-12,1588-1519
631,2022-12-05,2022-12-05~2022-12-12,에이치앤엠헤네스앤모리츠 주식회사,매장 정리원(매장 보조원),상용직,시급,9160,무관,무관,무관,,,서울특별시 종로구 종로 51 17층 (종로2가),중소,서울동부지사,2022-12-12,1588-1519
636,2022-12-05,2022-12-05~2022-12-20,(주)신세계아이앤씨,자재·구매 사무원(일반 사업체),계약직,연봉,33000000,무관,무관,무관,전산학·컴퓨터공학,,서울특별시 중구 남대문시장10길 2 (회현동1가),중소,서울지역본부,2022-12-12,1588-1519
522,2022-12-08,2022-12-08~2022-12-12,서울특별시중랑구청,환경 미화원,계약직,시급,9160,무관,무관,무관,,,서울특별시 중랑구 봉화산로 179 중랑구청 (신내동),"공사,공공",서울북부지사,2022-12-12,1588-1519
543,2022-12-08,2022-12-08~2022-12-12,서울특별시중랑구청,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,,서울특별시 중랑구 봉화산로 179 중랑구청 (신내동),"공사,공공",서울북부지사,2022-12-12,1588-1519
792,2022-12-01,2022-12-12~2022-12-16,상봉1동 주민자치회,음료 조리사(바리스타 포함),상용직,월급,1005290,무관,0년개월,무관,,,서울특별시 중랑구 상봉중앙로1길 6 (상봉동),"공사,공공",서울북부지사,2022-12-12,1588-1519
496,2022-12-09,2022-12-09~2022-12-16,인천광역시청,사무 보조원(공공기관),계약직,월급,1162350,무관,0년개월,무관,,,인천광역시 남동구 정각로 29 (구월동),"공사,공공",인천지사,2022-12-12,1588-1519
468,2022-12-12,2022-12-12~2023-01-07,맥도날드 신흥디티점,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,,인천광역시 중구 서해대로 332 (신흥동3가),개인,인천지사,2022-12-12,1588-1519
612,2022-12-06,2022-12-06~2022-12-31,주식회사 자연애나누미,식품 분야 단순 종사원,상용직,시급,9620,무관,무관,무관,,,전라남도 순천시 별량면 온수길 63 봉림리 901-1,중소,전남지사,2022-12-12,1588-1519
620,2022-12-06,2022-12-06~2023-02-05,(주)아워홈LG화학여수용성공장점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,,전라남도 여수시 산단중앙로 460 1층(중흥동),대기업,전남지사,2022-12-12,1588-1519
490,2022-12-09,2022-12-09~2022-12-16,남원교육문화회관,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1401000,무관,0년개월,무관,,,전라북도 남원시 향단로 77 (동충동),"공사,공공",전북지사,2022-12-12,1588-1519
456,2022-12-12,2022-12-12~2022-12-16,전주교육문화회관,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1541000,무관,무관,무관,,,전라북도 전주시 덕진구 안덕원로 71 (진북동),"공사,공공",전북지사,2022-12-12,1588-1519
653,2022-12-05,2022-12-05~2022-12-12,한국교육과정평가원,사무 보조원(공공기관),계약직,월급,2830000,무관,무관,고졸,,,충청북도 진천군 덕산읍 교학로 8 한국교육과정평가원,중소,충북지사,2022-12-12,1588-1519
658,2022-12-05,2022-12-05~2022-12-14,충청북도동물위생시험소,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,일급,76960,무관,0년개월,무관,,,충청북도 청주시 청원구 내수읍 구성새동네길 39 (구성리),"공사,공공",충북지사,2022-12-12,1588-1519
484,2022-12-12,2022-12-12~2023-01-21,주식회사 세차하는날,세차원 및 운송장비 청소원,계약직,시급,9160,무관,0년개월,무관,,,충청북도 청주시 흥덕구 직지대로240번길 58 (비하동) (),중소,대전지역본부,2022-12-12,1588-1519
503,2022-12-09,2022-12-09~2022-12-21,콘센트릭스서비스코리아 유한회사,고객 상담원(스포츠·예식·항공·여행·숙박·오락),상용직,월급,2164440,무관,무관,고졸,,,서울특별시 강남구 테헤란로 509 5층 (삼성동),중소,서울동부지사,2022-12-10,1588-1519
488,2022-12-09,2022-12-09~2022-12-20,한국폴리텍대학원주캠퍼스,공공행정 사무원,계약직,월급,1145290,무관,무관,무관,,,강원도 원주시 북원로2425번길 73 한국폴리텍대학 원주캠퍼스,"공사,공공",강원지사,2022-12-09,1588-1519
707,2022-12-02,2022-12-02~2022-12-31,(주)케이와이엠씨 일산지점,안마사,상용직,시급,9160,무관,0년개월,무관,,,경기도 고양시 일산동구 중앙로 1205 (장항동) 602호,중소,경기북부지사,2022-12-09,1588-1519
683,2022-12-02,2022-12-02~2022-12-12,광주경찰서,환경 미화원,상용직,월급,2080000,무관,0년개월,무관,,,경기도 광주시 포돌이로 135 (탄벌동),"공사,공공",경기동부지사,2022-12-09,1588-1519
554,2022-12-07,2022-12-07~2022-12-23,(주)엔글,환경 미화원,계약직,월급,1000000,무관,0년개월,무관,,,경기도 성남시 수정구 창업로 54 판교제2테크노밸리 기업성장센터 724호 (시흥동),중소,경기동부지사,2022-12-09,1588-1519
511,2022-12-09,2022-12-09~2022-12-30,주식회사위드엠,환경 미화원,계약직,월급,963000,무관,무관,무관,,,"경기도 용인시 수지구 광교중앙로296번길 10 상현동, 광교 리치안 오피스텔 203호 (상현동)",중소,경기서부지사,2022-12-09,1588-1519
648,2022-12-05,2022-12-05~2022-12-09,고성군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 고성군 고성읍 성내로 130,중소,경남지사,2022-12-09,1588-1519
694,2022-12-02,2022-12-02~2022-12-23,(주)세움에듀,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,,"경상남도 진주시 범골로54번길 30-9 B동 708,709,710,715호 (충무공동)",중소,경남지사,2022-12-09,1588-1519
627,2022-12-06,2022-12-06~2023-01-31,참진주로컬푸드농업회사법인,기타 식품가공 종사원,상용직,시급,9160,무관,무관,무관,,,경상남도 진주시 판문오동길 124  (판문동),중소,경남지사,2022-12-09,1588-1519
637,2022-12-05,2022-12-05~2022-12-09,창원시마산합포구청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 창원시 마산합포구 3·15대로 210 (중앙동3가),"공사,공공",경남지사,2022-12-09,1588-1519
638,2022-12-05,2022-12-05~2022-12-09,창원시마산회원구청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,"경상남도 창원시 마산회원구 삼호로 63 (양덕동,마산종합운동장)","공사,공공",경남지사,2022-12-09,1588-1519
642,2022-12-05,2022-12-05~2022-12-09,창원시성산구청,사무 보조원(공공기관),계약직,시급,9620,신입,무관,무관,,,경상남도 창원시 성산구 창원대로 1086 (성주동),"공사,공공",경남지사,2022-12-09,1588-1519
664,2022-12-05,2022-12-05~2022-12-09,창원시청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 창원시 의창구 우곡로101번길 30-3 (명서동),중소,경남지사,2022-12-09,1588-1519
643,2022-12-05,2022-12-05~2022-12-09,창원시 의창구청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 창원시 의창구 태복산로15번길 8 (도계동),"공사,공공",경남지사,2022-12-09,1588-1519
639,2022-12-05,2022-12-05~2022-12-09,창원시 진해구청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 창원시 진해구 진해대로 1101 (풍호동),"공사,공공",경남지사,2022-12-09,1588-1519
692,2022-12-02,2022-12-02~2022-12-08,함안군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,경상남도 함안군 가야읍 말산로 1 함안군청,"공사,공공",경남지사,2022-12-09,1588-1519
505,2022-12-09,2022-12-09~2022-12-30,(주)동성엔지니어링,환경 미화원,계약직,월급,1400000,무관,0년개월,무관,,,경상북도 경산시 성암로21길 39 (옥산동),중소,서울동부지사,2022-12-09,1588-1519
499,2022-12-09,2022-12-09~2022-12-15,차의과학대학교 부속 구미차병원,보안 관제원(경비 관제원),계약직,시급,9160,무관,무관,무관,,,경상북도 구미시 신시로10길 12 (형곡동),대기업,경북지사,2022-12-09,1588-1519
500,2022-12-09,2022-12-09~2022-12-29,청아띠농업회사법인㈜,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,,경상북도 의성군 봉양면 농공마전길 32-13 .,중소,경북지사,2022-12-09,1588-1519
510,2022-12-09,2022-12-09~2023-01-12,주식회사 다모아에스케이엠,주입·포장·상표부착기 등 기타 기계 조작원,계약직,월급,1917000,무관,0년개월,무관,,,대구광역시 달서구 달서대로91길 35 (호림동),중소,대구지역본부,2022-12-09,1588-1519
486,2022-12-09,2022-12-09~2023-02-28,(주)인텍,단체 급식 보조원,상용직,시급,9160,무관,무관,무관,,,대구광역시 북구 학남로 13 (학정동),중소,경북지사,2022-12-09,1588-1519
502,2022-12-09,2022-12-09~2022-12-30,한국청소년상담복지개발원,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,,"부산광역시 해운대구 센텀중앙로 79 7~10층 (우동, 센텀사이언스파크)","공사,공공",부산지역본부,2022-12-09,1588-1519
613,2022-12-06,2022-12-06~2022-12-12,삼성물산(주),사무 보조원(일반사업체),계약직,연봉,31000000,무관,무관,고졸,,,서울특별시 강동구 상일로6길 26 글로벌엔지니어링센터 (상일동),중소,경기지역본부,2022-12-09,1588-1519
504,2022-12-09,2022-12-09~2022-12-30,(주)휴넷,웹 개발자(웹 엔지니어·웹 프로그래머),상용직,연봉,30000000,무관,0년개월,대졸,,,서울특별시 구로구 디지털로26길 5 (구로동),중소,서울남부지사,2022-12-09,1588-1519
507,2022-12-09,2022-12-09~2022-12-11,중앙대학교병원,의료 보조원,계약직,연봉,15000000,무관,무관,고졸,,,서울특별시 동작구 흑석로 102  (흑석동),중소,서울남부지사,2022-12-09,1588-1519
695,2022-12-02,2022-12-02~2022-12-12,(주)케이디텍,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,,서울특별시 영등포구 영등포로5길 19 동아프라임밸리 901~903호,중소,서울남부지사,2022-12-09,1588-1519
491,2022-12-09,2022-12-09~2022-12-19,행복디딤 주식회사,세차원 및 운송장비 청소원,계약직,연봉,13000000,무관,무관,무관,,,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,대전지역본부,2022-12-09,1588-1519
485,2022-12-09,2022-12-09~2022-12-22,한국환경정책평가연구원,사무 보조원(공공기관),계약직,일급,40000,무관,무관,고졸,,,세종특별자치시 시청대로 370 세종국책연구단지 B동 8층 (반곡동),"공사,공공",대전지역본부,2022-12-09,1588-1519
634,2022-12-05,2022-12-05~2022-12-14,군산서흥중학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1868000,무관,0년개월,무관,,,전라북도 군산시 축동로 129 (서흥남동),"공사,공공",전북지사,2022-12-09,1588-1519
603,2022-12-06,2022-12-06~2022-12-14,남원교육문화회관,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1401000,무관,0년개월,무관,,,전라북도 남원시 향단로 77 (동충동),"공사,공공",전북지사,2022-12-09,1588-1519
501,2022-12-09,2022-12-09~2023-01-31,우석대학교,사무 보조원(공공기관),계약직,월급,1010100,무관,무관,무관,,,전라북도 완주군 삼례읍 삼례로 443 우석대학교,대기업,충북지사,2022-12-09,1588-1519
494,2022-12-09,2022-12-09~2022-12-22,우석대학교,사서,계약직,시급,9160,무관,무관,무관,,,전라북도 완주군 삼례읍 삼례로 443 우석대학교,대기업,전북지사,2022-12-09,1588-1519
487,2022-12-09,2022-12-09~2022-12-14,계북중학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1401000,무관,0년개월,무관,,,전라북도 장수군 계북면 장무로 1005-12 (어전리),"공사,공공",전북지사,2022-12-09,1588-1519
547,2022-12-08,2022-12-08~2023-01-31,희망더하기,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,,강원도 원주시 양지로 70 (반곡동) 213호,개인,강원지사,2022-12-08,1588-1519
530,2022-12-08,2022-12-08~2022-12-30,주식회사삼양티에이치에스,기타 식품가공 종사원,상용직,시급,9160,무관,무관,무관,,,"강원도 원주시 우산로 177 (우산동,삼양식품공장)",중소,강원지사,2022-12-08,1588-1519
519,2022-12-08,2022-12-08~2022-12-26,주식회사 크린산업,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1914440,무관,0년개월,무관,,,강원도 춘천시 충열로 90 (우두동),중소,강원지사,2022-12-08,1588-1519
520,2022-12-08,2022-12-08~2022-12-31,(주)웰코스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,,강원도 춘천시 퇴계공단1길 21-12 (퇴계동) (주)웰코스,중소,강원지사,2022-12-08,1588-1519
535,2022-12-08,2022-12-08~2022-12-31,주식회사 아이앤프랜즈,기타 비금속제품 생산기계 조작원,상용직,시급,9163,무관,무관,무관,,,강원도 횡성군 횡성읍 정문로 88 일륭기공(주)내 공장 에이동,중소,강원지사,2022-12-08,1588-1519
514,2022-12-08,2022-12-08~2022-12-30,엔백주식회사,총무 및 일반 사무원,상용직,연봉,24000000,경력,3년0개월,초대졸,,,경기도 과천시 별양상가1로 13 교보생명빌딩 5층 (별양동),중소,경기서부지사,2022-12-08,1588-1519
641,2022-12-05,2022-12-05~2022-12-05,베스트푸드(주),식품 분야 단순 종사원,상용직,월급,1000000,무관,0년개월,무관,,,경기도 군포시 공단로 149 (당동) B107호,중소,경기서부지사,2022-12-08,1588-1519
537,2022-12-08,2022-12-08~2022-12-08,삼성전자(주),총무 및 일반 사무원,상용직,월급,3000000,신입,무관,고졸,,,경기도 수원시 영통구 삼성로 129 (매탄동),대기업,경기지역본부,2022-12-08,1588-1519
529,2022-12-08,2022-12-08~2022-12-15,경기도지체장애인협회,사무 보조원(일반사업체),계약직,월급,538720,무관,무관,무관,,,경기도 수원시 장안구 송원로24번길 17 경기도지체장애인협회 (송죽동),중소,경기서부지사,2022-12-08,1588-1519
542,2022-12-08,2022-12-08~2022-12-13,안양시관악장애인종합복지관,사무 보조원(일반사업체),계약직,월급,538720,무관,무관,무관,,,경기도 안양시 만안구 경수대로 1132 (안양동),"협회,단체",경기서부지사,2022-12-08,1588-1519
